bandwith.googActualEncBitrate,bandwith.googAvailableSendBandwidth,bandwith.googAvailableReceiveBandwidth,bandwith.googRetransmitBitrate,bandwith.googTargetEncBitrate,bandwith.googTransmitBitrate,result.video.send.availableBandwidth,result.video.recv.availableBandwidth,result.results.packetsLost,result.results.packetsReceived,result.results.googTargetDelayMs,result.results.googCurrentDelayMs,result.results.googJitterBufferMs
1336208,2462869,0,0,1700000,1375568,346.5,0,32,398189,155,155,42
1314392,2462869,0,0,1700000,1382848,342.3,0,32,398548,155,155,84
1314072,2462869,0,0,1700000,1346712,341.6,0,32,398850,155,155,86
1319736,2462869,0,0,1700000,1374664,342.5,0,32,399129,155,155,86
1276440,2462869,0,0,1700000,1357368,340.5,0,32,399476,155,155,79
1342768,2462869,0,0,1700000,1361968,343.1,0,32,399845,155,155,77
1298304,2462869,0,0,1700000,1335600,337.0,0,32,400172,155,155,77
1314336,2462869,0,0,1700000,1352064,335.4,0,32,400501,155,155,73
1317256,2462869,0,0,1700000,1383688,333.0,0,32,400833,155,155,74
1326400,2462869,0,0,1700000,1340888,303.8,0,32,401081,155,155,80
1328144,2462869,0,0,1700000,1361920,342.0,0,32,401337,155,155,76
1353520,2462869,0,0,1700000,1402224,346.2,0,32,401611,155,155,73
1345888,2462869,0,0,1700000,1375176,333.0,0,32,401892,155,155,71
1295736,2462869,0,0,1700000,1396616,339.1,0,32,402172,155,155,67
1362512,2462869,0,0,1700000,1374960,340.3,0,32,402459,155,155,64
1315744,2462869,0,0,1700000,1399464,344.5,0,32,402753,155,155,61
1269120,2462869,0,0,1700000,1380576,341.0,0,32,403040,155,155,60
1319640,1725347,0,0,1574219,1359040,341.4,0,32,403377,155,155,64
1310784,1758520,0,0,1605356,1375240,345.0,0,32,403688,155,155,65
1354408,1791640,0,0,1620172,1413096,350.3,0,32,404008,155,155,69
1334408,1824013,0,0,1636527,1394464,342.3,0,32,404282,155,155,68
1334952,1859492,0,0,1653522,1384056,341.2,0,32,404550,155,155,70
1355704,1894909,0,0,1679149,1377696,340.3,0,32,404834,155,155,66
1318200,1930341,0,0,1700000,1389816,337.3,0,32,405119,155,155,68
1335560,1967650,0,0,1700000,1375616,345.4,0,32,405411,155,155,65
1321200,2005022,0,0,1700000,1360472,338.6,0,32,405689,134,134,65
1313472,2033078,0,0,1700000,1372000,338.5,0,32,405908,134,134,68
1373248,2061488,0,0,1700000,1405000,348.9,0,32,406148,134,134,65
1345656,2090650,0,0,1700000,1391864,343.8,0,32,406422,134,134,59
1375312,2117719,0,0,1700000,1404272,344.7,0,32,406794,134,134,55
1323160,2144513,0,0,1700000,1364992,343.0,0,32,407197,134,134,50
1336992,2155945,0,0,1700000,1343696,340.1,0,32,407615,134,134,46
1308384,2170534,0,0,1700000,1383248,338.0,0,32,408030,134,134,47
1307968,2183057,0,0,1700000,1424568,344.1,0,32,408447,134,134,52
1283656,2199397,0,0,1700000,1346144,343.4,0,32,408834,134,134,55
1294664,2209059,0,0,1700000,1360736,335.9,0,32,409256,134,134,58
1339520,2216592,0,0,1700000,1374600,340.6,0,32,409650,134,134,66
1326448,2220254,0,0,1700000,1346904,339.1,0,32,410014,134,134,68
1315776,2232763,0,0,1700000,1388120,346.0,0,32,410368,134,134,67
1341896,2236358,0,0,1700000,1338856,338.6,0,32,410722,134,134,68
1303320,2247473,0,0,1700000,1357224,340.0,0,32,411068,134,134,69
1354296,2256497,0,0,1700000,1364400,343.8,0,32,411440,134,134,72
1324928,2263113,0,0,1700000,1359480,344.1,0,32,411866,134,134,69
1310120,2265350,0,0,1700000,1377528,343.5,0,32,412207,134,134,75
1297712,2265350,0,0,1700000,1364152,335.1,0,32,412511,134,134,79
1319360,2265350,0,0,1700000,1380400,343.5,0,32,412782,134,134,80
1312000,2268247,0,0,1700000,1345344,335.3,0,32,413053,134,134,76
1331368,2268247,0,0,1700000,1389544,343.8,0,32,413341,134,134,71
1308896,2273771,0,0,1700000,1312656,340.4,0,32,413637,134,134,68
1278312,2276577,0,0,1700000,1334896,337.8,0,32,413939,134,134,67
1336992,2279446,0,0,1700000,1357128,333.1,0,32,414161,134,134,71
1318872,2279446,0,0,1700000,1363896,332.9,0,32,414369,134,134,70
1342672,2279446,0,0,1700000,1416424,345.3,0,32,414628,134,134,62
1346072,2279446,0,0,1700000,1369272,342.7,0,32,414932,134,134,56
1328536,2282893,0,0,1700000,1340144,341.2,0,32,415293,134,134,51
1355736,2282893,0,0,1700000,1398384,340.8,0,32,415699,134,134,44
1341328,2284751,0,0,1700000,1382776,344.9,0,32,416125,134,134,42
1116496,2287595,0,0,1700000,1120936,317.3,0,32,416525,134,134,42
1325936,2287595,0,0,1700000,1380952,329.3,0,32,416901,134,134,50
1363496,2292881,0,0,1700000,1381904,340.8,0,32,417299,134,134,49
1326072,2301886,0,0,1700000,1389952,348.7,0,32,417695,134,134,51
1300256,2309031,0,0,1700000,1398528,342.8,0,33,418060,134,134,53
1293920,2311532,0,0,1700000,1319016,334.6,0,33,418365,134,134,59
1265464,2311532,0,0,1700000,1317712,337.6,0,33,418658,134,134,66
1312056,2311532,0,0,1700000,1361920,350.8,0,33,419016,134,134,62
1322888,2311532,0,0,1700000,1346056,350.2,0,33,419451,134,134,62
1259656,2313906,0,0,1700000,1310640,343.5,0,33,419899,134,134,61
1310320,2313906,0,7736,1700000,1388512,348.8,0,33,420367,134,134,64
1326176,2538982,0,0,1700000,1805776,440.8,0,33,420697,134,134,71
1381520,2841776,0,0,1700000,1856672,452.2,0,33,420935,139,139,91
1361824,2960867,0,0,1700000,1766000,433.4,0,33,421160,149,149,92
1296136,3035236,0,0,1700000,1755688,433.6,0,37,421435,167,167,85
1277696,3035236,0,0,1700000,1703648,420.3,0,39,421767,184,178,83
1287264,3035236,0,0,1700000,1693792,440.0,0,39,422136,184,184,80
1297432,3035236,0,7800,1700000,1413432,404.5,0,39,422553,200,200,73
1303704,3035236,0,0,1700000,1371264,347.3,0,44,423004,200,200,66
1307776,3035236,0,0,1700000,1347280,345.2,0,47,423494,200,200,59
1261344,3035236,0,0,1700000,1350216,339.0,0,47,423911,200,200,60
1314008,3035236,0,0,1700000,1379520,343.8,0,48,424293,200,200,57
1307096,3035236,0,0,1700000,1333336,340.6,0,49,424737,200,200,53
1355280,3035236,0,0,1700000,1374784,344.2,0,54,425241,200,200,50
1338744,3035236,0,0,1700000,1389040,350.3,0,54,425741,200,200,50
1314968,3035236,0,0,1700000,1340800,339.0,0,56,426236,200,200,61
1322704,3035236,0,0,1700000,1358192,346.2,0,57,426713,200,200,68
1294704,3035236,0,0,1700000,1372568,349.3,0,57,427159,200,200,71
1272848,3035236,0,0,1700000,1330640,345.7,0,61,427518,200,200,73
1319512,3035236,0,0,1700000,1351800,337.3,0,61,427825,200,200,76
1290648,3035236,0,0,1700000,1367752,343.4,0,66,428125,200,200,78
1340536,3035236,0,0,1700000,1389240,347.3,0,68,428365,185,185,78
1323360,3035236,0,0,1700000,1422600,356.2,0,70,428589,185,185,74
1352472,3035236,0,0,1700000,1394432,357.3,0,72,428853,185,185,75
1313936,3035236,0,0,1700000,1361760,349.4,0,72,429128,185,185,71
1272616,3035236,0,0,1700000,1363056,346.8,0,73,429406,185,185,68
1292216,3035236,0,7720,1700000,1663624,386.9,0,81,429686,185,185,64
1374352,3082079,0,0,1700000,1894480,468.9,0,83,429972,185,185,61
1313016,3150516,0,0,1700000,1663040,432.9,0,85,430264,185,185,58
1289400,3150516,0,0,1700000,1778888,445.6,0,89,430562,170,170,54
1349656,3150516,0,0,1700000,1795368,445.8,0,91,430869,170,170,50
1343648,3150516,0,0,1700000,1761920,443.8,0,91,431185,170,170,47
1302216,3150516,0,0,1700000,1381680,370.3,0,91,431503,170,170,46
1342712,3150516,0,0,1700000,1388120,357.3,0,91,431894,170,170,45
1302976,3150516,0,0,1700000,1406712,347.2,0,91,432323,170,170,42
1328472,3150516,0,0,1700000,1342048,343.5,0,91,432770,170,170,41
1258928,3150516,0,0,1700000,1361368,335.9,0,93,433108,170,170,44
1297448,3150516,0,0,1700000,1341992,334.5,0,93,433438,152,152,46
1282576,3150516,0,0,1700000,1323312,328.0,0,94,433676,134,134,53
1312624,3150516,0,0,1700000,1360696,320.6,0,94,433888,134,134,54
1359944,3150516,0,0,1700000,1414616,344.1,0,94,434181,134,134,52
1286552,3150516,0,0,1700000,1335680,335.9,0,97,434462,134,134,55
1405392,3150516,0,0,1700000,1434184,362.4,0,98,434692,134,134,60
1448040,3150516,0,0,1700000,1501816,378.6,0,98,434906,134,134,61
1346896,3150516,0,0,1700000,1428384,358.9,0,98,435113,134,134,56
1312368,3150516,0,0,1700000,1347728,333.7,0,98,435377,134,134,52
1318056,3150516,0,0,1700000,1395568,347.3,0,98,435685,134,134,49
1429808,3150516,0,0,1700000,1443304,366.9,0,101,436032,134,134,46
1339904,3150516,0,0,1700000,1743144,397.8,0,101,436430,134,134,43
1350472,3150516,0,0,1700000,1900968,470.2,0,101,436836,134,134,49
1386672,3184098,0,0,1700000,1908544,484.4,0,101,437122,134,134,55
1445080,3184098,0,0,1700000,1952616,484.4,0,101,437370,134,134,54
927984,3257715,0,0,1700000,1339736,410.0,0,101,437645,134,134,50
1840544,3494584,0,0,1700000,2022032,519.3,0,105,437936,134,134,46
1717856,3494584,0,0,1700000,1795280,446.7,0,106,438256,134,134,45
1766216,3494584,0,0,1700000,1825680,427.6,0,106,438576,134,134,42
1707624,3494584,0,0,1700000,1770536,443.8,0,106,438884,134,134,39
1653136,3494584,0,0,1700000,1741608,432.5,0,106,439230,134,134,38
1675016,3494584,0,0,1700000,1740168,436.6,0,106,439545,134,134,36
502720,1606011,0,0,1462667,543216,264.3,0,106,439810,151,151,51
1909928,2529202,0,0,1700000,1976208,458.3,0,107,440070,187,169,72
1700112,2872351,0,0,1700000,1773608,458.3,0,107,440456,226,226,63
1631136,2905031,0,0,1700000,1695112,427.5,0,107,440838,242,242,58
1722936,2938761,0,0,1700000,1750008,431.6,0,107,441160,265,265,60
1676440,2953726,0,0,1700000,1752272,435.6,0,107,441498,284,284,57
1692832,2953726,0,0,1700000,1743824,512.3,0,110,441937,303,303,56
1704432,3003364,0,0,1700000,1759112,445.0,0,110,442238,261,261,60
1689656,3010750,0,0,1700000,1759208,438.1,0,110,442493,277,269,61
1693080,3010750,0,0,1700000,1760360,440.4,0,110,442763,277,277,60
1765520,3045473,0,0,1700000,1831408,436.1,0,114,442998,277,277,62
1686368,3045473,0,0,1700000,1759824,439.6,0,114,443218,277,277,60
1689632,3045473,0,0,1700000,1740896,439.4,0,115,443456,277,277,57
1711808,3045473,0,0,1700000,1780632,447.5,0,115,443728,277,277,56
1704304,3081309,0,0,1700000,1795760,442.8,0,115,443941,260,260,58
1651552,3081309,0,0,1700000,1707960,427.6,0,115,444158,260,260,55
1713816,3081309,0,0,1700000,1743360,443.5,0,115,444409,239,239,51
1715608,3081309,0,0,1700000,1760184,441.1,0,115,444633,200,200,52
1677960,3081309,0,0,1700000,1745360,432.6,0,115,444818,185,185,49
1703968,3081309,0,0,1700000,1751960,435.0,0,115,445068,185,185,42
1700176,3081309,0,0,1700000,1745840,438.9,0,115,445347,185,185,40
1674736,3081309,0,0,1700000,1734368,432.9,0,115,445621,185,185,38
1669224,3081309,0,0,1700000,1711704,433.6,0,115,445912,185,185,36
1699672,3081309,0,0,1700000,1756688,440.3,0,115,446264,185,185,29
1647144,3081309,0,0,1700000,1741856,433.5,0,115,446657,185,185,27
1704200,3081309,0,0,1700000,1765600,442.9,0,115,446952,168,168,33
1713624,3081309,0,0,1700000,1736784,433.1,0,115,447201,168,168,40
1644920,3081309,0,0,1700000,1745984,433.4,0,115,447369,140,140,49
1721856,3081309,0,0,1700000,1744424,442.1,0,115,447496,140,140,52
1674472,3081309,0,0,1700000,1740024,432.8,0,115,447617,140,140,52
1719264,3081309,0,0,1700000,1761048,436.3,0,115,447765,140,140,51
1681928,3081309,0,0,1700000,1750968,431.2,0,115,447917,140,140,49
1628016,1476557,0,0,1336469,1593544,420.6,0,115,448040,140,140,58
295616,2306133,0,0,1700000,315400,130.2,0,115,448158,165,165,69
2147520,2483735,0,0,1700000,2271344,563.7,0,115,448289,245,225,66
1522064,2696179,0,0,1700000,1615424,423.1,0,115,448438,278,264,62
1479968,2696179,0,0,1700000,1527224,383.6,0,115,448624,301,282,57
1682768,2843324,0,0,1700000,1689944,417.7,0,115,448843,319,311,54
1660712,2936731,0,0,1700000,1743992,434.8,0,115,449091,319,319,51
1723936,2936731,0,0,1700000,1754032,435.6,0,115,449374,337,337,45
1680088,2991955,0,0,1700000,1772192,441.2,0,115,449709,337,337,39
1745680,2991955,0,0,1700000,1776792,435.4,0,115,450052,337,337,35
1717440,2991955,0,0,1700000,1739136,436.3,0,115,450346,337,337,35
1745000,3005961,0,0,1700000,1816080,434.7,0,115,450663,337,337,34
1669032,3101911,0,0,1700000,1669504,429.2,0,115,451053,292,292,28
1685336,3101911,0,0,1700000,1806688,444.7,0,115,451477,268,268,21
1725416,3101911,0,0,1700000,1752352,441.3,0,115,451909,245,245,20
1689336,3101911,0,0,1700000,1750768,441.5,0,115,452230,223,223,25
1704400,3101911,0,0,1700000,1764744,444.7,0,115,452540,207,207,25
1670464,3101911,0,0,1700000,1740248,439.7,0,115,452852,207,207,26
1652632,3101911,0,0,1700000,1751864,433.7,0,115,453177,207,207,23
1673544,3101911,0,0,1700000,1728192,437.1,0,115,453515,192,192,22
1690624,3101911,0,0,1700000,1762320,436.4,0,115,453872,192,192,21
1674808,3101911,0,0,1700000,1727456,435.2,0,115,454246,192,192,20
1745136,3101911,0,0,1700000,1793360,439.6,0,115,454570,192,192,23
1736352,3101911,0,0,1700000,1793448,444.1,0,115,454871,177,177,28
1694112,3101911,0,0,1700000,1769896,437.8,0,115,455214,177,177,27
1680448,3101911,0,0,1700000,1771832,438.2,0,115,455566,177,177,27
1688296,3101911,0,0,1700000,1780968,434.9,0,115,455893,177,177,27
1667408,3101911,0,0,1700000,1748688,431.7,0,115,456228,177,177,25
1688224,3101911,0,0,1700000,1764128,434.8,0,115,456570,177,177,24
1691624,3101911,0,0,1700000,1760936,431.5,0,115,456920,177,177,23
1714064,3101911,0,0,1700000,1759312,440.3,0,115,457276,177,177,23
1687824,3101911,0,0,1700000,1777160,438.1,0,115,457637,177,177,21
1718984,3101911,0,0,1700000,1788984,444.0,0,115,457999,177,177,19
1688392,3101911,0,0,1700000,1754872,434.9,0,115,458374,177,177,18
1670840,3113870,0,0,1700000,2030504,468.2,0,115,458700,177,177,21
1591128,3413303,0,0,1700000,2163608,551.4,0,115,458944,140,140,31
1626224,3584419,0,0,1700000,2267640,550.9,0,115,459201,140,140,29
1609768,3652084,0,0,1700000,2207088,548.8,0,115,459497,140,140,25
1614264,3694476,0,0,1700000,2201936,563.8,0,115,459743,140,140,29
1640224,3739963,0,0,1700000,2234312,557.8,0,115,459995,140,140,28
1640272,3739963,0,0,1700000,1941320,523.0,0,115,460315,140,140,22
1732248,3739963,0,0,1700000,1780584,433.8,0,115,460665,140,140,24
1681648,3739963,0,0,1700000,1756232,436.1,0,115,460931,140,140,30
1675608,3739963,0,0,1700000,1773424,442.0,0,115,461189,140,140,33
1698624,3739963,0,0,1700000,1734600,432.5,0,115,461411,140,140,38
1665448,3739963,0,0,1700000,1777368,440.0,0,115,461601,140,140,39
1699216,3739963,0,0,1700000,1765616,437.1,0,115,461853,140,140,34
1728152,3739963,0,0,1700000,1702064,439.6,0,115,462136,140,140,32
1714480,3739963,0,0,1700000,1731688,441.2,0,115,462471,140,140,26
1673008,3739963,0,0,1700000,1726368,431.2,0,115,462835,140,140,29
1698576,3739963,0,0,1700000,1763144,436.5,0,115,463115,140,140,34
1728976,3739963,0,0,1700000,1762312,432.5,0,115,463353,140,140,37
1691480,3739963,0,0,1700000,1793856,435.4,0,115,463525,125,125,43
1702528,3739963,0,0,1700000,1763936,441.9,0,115,463738,140,127,40
1721400,3739963,0,0,1700000,1741864,441.9,0,115,464000,140,140,36
1730872,3739963,0,0,1700000,1755568,439.4,0,115,464300,140,140,30
1749680,3739963,0,0,1700000,1793272,441.0,0,115,464640,140,140,23
1721088,3739963,0,0,1700000,1766560,435.4,0,115,465020,140,140,22
1739528,3739963,0,0,1700000,1755928,438.4,0,115,465355,125,125,27
1644000,3739963,0,0,1700000,1685968,423.8,0,115,465614,125,125,34
1733976,3739963,0,0,1700000,1776296,453.6,0,115,465898,125,125,30
1668808,3739963,0,0,1700000,1769704,431.0,0,115,466238,125,125,23
1733112,3739963,0,0,1700000,1750696,441.6,0,115,466638,141,141,20
1692048,3739963,0,0,1700000,1757064,432.5,0,115,466964,141,141,21
1673104,3739963,0,0,1700000,1721320,438.6,0,115,467306,141,141,21
1650760,3739963,0,0,1700000,1770488,434.6,0,115,467700,141,141,18
1722904,3739963,0,0,1700000,1762216,441.0,0,115,468117,141,141,15
1690224,3739963,0,0,1700000,1736576,432.3,0,115,468537,141,141,15
1718000,3739963,0,0,1700000,1698688,435.5,0,115,468959,141,141,15
1694112,3739963,0,0,1700000,1734264,439.6,0,115,469382,141,141,15
1711784,3739963,0,0,1700000,1754536,434.3,0,115,469783,141,141,20
1725024,3739963,0,0,1700000,1754184,441.0,0,115,470124,141,141,34
1700560,3739963,0,0,1700000,1758328,433.1,0,115,470361,141,141,43
1637072,3739963,0,0,1700000,1731944,434.5,0,115,470616,141,141,40
1776560,3739963,0,0,1700000,1836256,422.6,0,115,470934,141,141,34
1792968,3739963,0,0,1700000,1864568,461.0,0,115,471306,141,141,37
1683272,3739963,0,0,1700000,1790568,445.0,0,115,471697,141,141,35
1683296,3739963,0,0,1700000,1741488,435.2,0,115,472056,141,141,39
1649968,3739963,0,0,1700000,1718824,429.2,0,115,472425,141,141,44
1697960,3739963,0,0,1700000,1725360,434.5,0,115,472780,141,141,45
1672640,3739963,0,0,1700000,1767832,442.5,0,115,473146,141,141,46
1690936,3739963,0,0,1700000,1753896,438.5,0,115,473546,141,141,42
1687672,3739963,0,0,1700000,1746888,439.1,0,115,473954,141,141,36
1697856,3739963,0,0,1700000,1745768,433.4,0,115,474373,141,141,33
1646616,3739963,0,0,1700000,1747072,430.9,0,115,474770,141,141,34
1719744,3739963,0,0,1700000,1765008,440.9,0,115,475186,141,141,32
1673864,3739963,0,0,1700000,1743904,432.2,0,115,475569,141,141,34
1706832,3739963,0,0,1700000,1746768,438.0,0,115,475849,141,141,42
1682088,3739963,0,0,1700000,1743568,431.9,0,115,476122,141,141,44
1653312,3739963,0,0,1700000,1751672,434.4,0,115,476545,158,143,37
1706136,3739963,0,0,1700000,1704072,434.5,0,115,476906,158,158,37
1677872,3739963,0,0,1700000,1743160,438.4,0,115,477304,158,158,37
1709584,3739963,0,0,1700000,1704280,429.3,0,115,477721,158,158,36
1736472,3739963,0,0,1700000,1743424,430.7,0,115,478115,158,158,40
1705336,3739963,0,0,1700000,1757920,442.7,0,115,478481,158,158,46
1668440,3739963,0,8832,1700000,1769912,434.6,0,115,478789,158,158,55
1675000,3739963,0,0,1700000,1759392,433.1,0,115,479037,158,158,61
1664976,3739963,0,0,1700000,2282968,508.5,0,115,479246,158,158,62
1641520,3739963,0,0,1700000,2206960,557.1,0,115,479481,158,158,59
1666392,3739963,0,0,1700000,2244400,564.7,0,115,479705,158,158,58
1659984,3750208,0,0,1700000,2198272,547.3,0,115,479897,158,158,56
1589984,3750208,0,0,1700000,2213928,546.7,0,115,480104,158,158,54
1602688,3750208,0,8048,1700000,2214560,545.9,0,115,480317,158,158,53
1580208,3750208,0,0,1700000,2160096,547.6,0,115,480538,158,158,49
1576472,3750208,0,0,1700000,2176728,540.5,0,116,480778,158,158,47
1613240,3750208,0,8344,1700000,2184528,534.1,0,116,481043,158,158,46
1571568,3750208,0,0,1700000,2159192,536.8,0,116,481317,158,158,44
1614376,3750208,0,0,1700000,2110784,539.2,0,117,481549,121,121,48
1493704,3750208,0,0,1700000,2038448,523.0,0,118,481751,121,121,49
1611440,3750208,0,0,1700000,2170384,549.5,0,118,481994,121,121,43
1580720,3750208,0,0,1700000,2182112,542.7,0,118,482289,121,121,39
1633976,3750208,0,0,1700000,2204272,555.7,0,118,482632,121,121,34
1647560,3780345,0,0,1700000,2328640,551.8,0,118,483042,121,121,31
1668040,3780345,0,0,1700000,2205992,561.8,0,118,483453,121,121,33
453728,2000928,0,0,1356925,711704,324.8,0,118,483652,158,158,58
1881160,3107418,0,0,1700000,2571400,465.0,0,118,484055,206,203,54
1538080,3449727,0,0,1700000,1958736,551.9,0,118,484383,250,239,53
1523400,3449727,0,0,1700000,1545088,385.5,0,118,484732,276,271,50
1627920,3449727,0,0,1700000,1671600,410.2,0,118,485006,276,276,52
1665072,3547188,0,0,1700000,2307048,504.3,0,118,485245,299,299,53
1609992,3646744,0,0,1700000,2221280,549.5,0,119,485454,299,299,60
1638448,3706705,0,0,1700000,2201576,561.4,0,119,485674,316,316,60
1544456,3706705,0,0,1700000,2149104,545.9,0,119,485923,316,316,56
1599992,3706705,0,0,1700000,2222760,549.3,0,119,486148,316,316,56
1638512,3706705,0,0,1700000,2196800,558.7,0,119,486362,316,316,55
1605968,3706705,0,0,1700000,1641984,473.3,0,119,486564,293,293,55
1675776,3706705,0,0,1700000,1746384,430.9,0,119,486728,273,273,52
1670128,3706705,0,0,1700000,1737616,432.9,0,119,486937,256,256,49
1660224,3706705,0,0,1700000,1755312,437.7,0,119,487149,256,256,45
1666392,3706705,0,0,1700000,1741320,431.9,0,119,487368,239,239,43
1709712,3706705,0,0,1700000,1766632,436.7,0,119,487594,239,239,40
1659424,3706705,0,0,1700000,1740952,429.1,0,119,487829,216,216,38
1711952,3706705,0,0,1700000,1780632,446.2,0,120,488090,195,195,38
1685792,3706705,0,0,1700000,1715016,430.2,0,120,488360,195,195,40
1680928,3706705,0,0,1700000,1744928,435.5,0,120,488647,179,179,41
1624088,3706705,0,0,1700000,1729368,431.5,0,120,489006,179,179,36
1693968,3706705,0,0,1700000,1765840,436.0,0,120,489376,179,179,33
1696240,3706705,0,0,1700000,1740976,432.6,0,121,489766,158,158,39
1649432,3706705,0,0,1700000,1747744,433.1,0,121,490064,123,123,41
1685392,3706705,0,0,1700000,1755112,434.0,0,121,490330,123,123,50
1658704,3706705,0,0,1700000,1731352,432.2,0,121,490497,123,123,52
1653248,3706705,0,0,1700000,1747760,435.7,0,121,490702,123,123,51
1750480,3706705,0,0,1700000,1738496,439.5,0,121,490956,139,139,47
1669544,3706705,0,8360,1700000,1749280,437.3,0,121,491228,139,139,46
1617944,3795034,0,0,1700000,2251776,548.5,0,121,491531,139,139,44
1617248,3795034,0,0,1700000,2217592,550.7,0,121,491818,139,139,43
1591032,3795034,0,0,1700000,2211600,554.2,0,121,492143,139,139,48
1650176,3795034,0,0,1700000,2236536,549.7,0,121,492503,139,139,44
1586232,3795034,0,0,1700000,2185992,543.5,0,121,492892,139,139,43
1583488,3809666,0,0,1700000,2192200,554.9,0,121,493267,139,139,48
1658856,3809666,0,0,1700000,1708392,448.4,0,121,493634,139,139,48
1665520,3809666,0,0,1700000,1772928,433.2,0,121,493971,139,139,50
